emo_id,user_comments
1411,联通 了 是 信号 移动 有 要 差 好 电信 网络 说 用 能 会 公司 还 流量 人 真的 可以 中国 时候 辞职 网速 换 让 觉得 员工 客服 宽带 服务 知道 想 退休 手机 话费 套餐 真 电话 业务 办 打 打电话 上 没有 用户 给 垃圾 感觉
1412,了 中国 航天 是 星辰 厉害 大海 # 加油 有 探索 能 2020年 祖国 期待 硬核 @ 要 人 预告 上 火箭 多 强大 看 永不止步 空间站 系统 技术 想 ][ 载人 用 返回 去 计划 征途 希望 加油] 让 国家 : 大学 成功 牛逼 还 宇宙 为 做 大
1413,是 @ 祖国 # 中国 发射 哈哈 可爱 航天 2020年 好 爱 卫星 为 。哈哈哈 人民 厉害 开门红 技术 反邪教 能 ][ 国家 加油 ( 成功 星辰 集体 微博 要 转发 安徽 ❤️ 强大 昌盛 发来 试验 🍀🍀 繁荣 通信 看 真的 来 说 ) 国 祝贺 人才 大 【
1414,是 航天 加油 中国 了 失败 科研 待遇 成功 人员 有 能 问题 人才 提高 要 # 会 ! 说 没有 科技 工作 国家 才能 ( 想 真的 多 发射 去 高 在 钱 努力 @ 失利 让 专业 经验 应该 事业 上 好 ) 人 为 技术 大 航天人
1415,中国 了 是 航天 致敬 有 能 人 地球 人类 祖国 🇨🇳 为 厉害 会 看 叫 加油 外星人 国家 上 在 航天人 文明 强大 科技 大海 星辰 大 没有 发现 生命 让 时候 脊梁 要 精神 外星 宇宙 时代 伟大 来 可以 可 好 发展 ][ 应该 点赞 创造
1416,了 人 是 隔离 口罩 会 有 感染 吧 能 中国 要 日本 让 吗 应该 到 上 可以 疫情 真的 人员 好 没有 病毒 去 游轮 多 做 说 船员 大 希望 船 邮轮 平安 恐怖 员工 想 来 还 用 传染 空间 传播 电影 看 办法 空调 不是
1417,了 中国 人 韩国 是 口罩 能 有 去 加油 要 会 好 来 国家 蝗虫 买 吃 带 到 希望 疫情 大 友谊 ][ 看 可以 蝗灾 戴 中巴 时候 没有 巴铁 帮助 让 给 青岛 巴基斯坦 病毒 过去 说 上 真的 多 应该 隔离 人员 武汉 起来 山东
1418,海盗 了 是 海军 中国 尼日利亚 感谢 有 好 还有 要 人 吗 在 谢谢 敢 平安 以为 护航 国家 没事 上 船员 真的 来 货轮 吧 没有 营救 抢 船 去 看 大 多 知道 电影 应该 能 说 会 还 为 保护 杰克 口罩 荣耀 可以 安全 无恙
1419,平安 归来 菲律宾 了 中国 要 是 回来 去 福建 请 有 希望 好 凯旋 国家 世界 医疗 真的 # 加油 🙏🙏 美国 抗疫 辛苦 援助 人 赴 祖国 人民 安全 能 英雄 拯救 专家组 大 华侨 救 多 愿 保护 华人 可以 到 🇨🇳 少 爸爸 应该 省 国
1420,马来西亚 中国 是 华人 欢迎 人 英雄 感谢 谢谢 @ 回家 能 疫情 : 希望 辛苦 加油 好 凯旋 有 医疗 说 大马 回来 归来 英雄们 ❤️ 🙏 表态 对 微博 要 帮助 人民 去 中文 为 马友 回国 🇨🇳 抗疫 家 人员 致敬 # 上 觉得 让 到 真的
1421,北斗 是 了 手机 定位 导航 GPS 系统 用 信号 位置 卫星 有 中国 支持 信息 叫 能 服务 知道 时候 改成 到 苹果 会 可以 弱 美国 gps 好 软件 上 人 使用 评论 显示 说 要 应用 在 看 想 地图 让 华为 没有 : 老师 出来 公知
1422,了 是 捐 中国 足球 捐款 有 钱 足球界 多 算 球员 王霜 国足 能 人 说 为 男足 看 阿里巴巴 恒大 要 可以 @ 上 阿里 好 多少 国家 没 工资 教练 有钱 球迷 大 没有 去 俱乐部 进去 应该 出来 到 加油 在 吃 真是 捐物 点赞 踢
1423,了 是 手机 人 上网 有 看 上 # 网络 微博 网课 肖战 要 网民 中国 @ 在 会 玩 想 还有 真的 能 没 小时 好 多 说 销售额 新 时间 来 歌光点 破亿 没有 老人 评论 音乐 买 . 让 大 粉丝 还 知道 数据 应该 去 用
1424,苹果 安卓 了 是 换 用 买 系统 手机 华为 就 会 好 投票 多 人 能 真的 信号 用户 说 有 想 到 好用 问题 要 时候 🍎🍎 ios 在 看 功能 来 觉得 还 个人 游戏 钱 大 上 感觉 可以 应该 没 @ 选 为 iOS 下
1425,中国 了 是 疫情 国家 人 能 # 有 人民 加油 自由 要 为 在 说 武汉 口罩 病例 世界 会 没有 病毒 作业 希望 @ 抄 去 争取 可以 确诊 来 到 真的 城市 英雄 上 好 感谢 开学 付出 出门 做 给 时间 人员 : 大 利用 新冠
1426,恭喜 中国 是 速滑 厉害 祝贺 为 加油 宁忠岩 好 可以 男子 运动员 有 骄傲 棒 生活 中国队 👍 看 腿 👍👍 b 支持 国旗 精神 帅 努力 善良 经典 t 速滑队 速度 冠军 前排 聪慧 加深 牛 🎉🎉 🇨🇳 宽慰 角度 身高 好高 首夺 🇳🇨 # 给力 真的 o
1427,了 是 中国 盾构机 能 隧道 出口 欧洲 有 大 国家 在 # 地铁 造 制造 盾构 进口 好 德国 挖 看 @ 俄罗斯 构机 会 说 标题 … 加油 工程 技术 始发 厉害 上 到 知道 大盾 用 出来 莫斯科 组装 直径 完成 去 要 为 给 科技 牛逼
1428,铁塔 是 转发 中国 公司 去 移动 视频 看 信号 师傅们 网课 妈妈 基站 好 做 热搜 帮 真是 社会 宝宝们 听说 隔离 直接 高 知道 感谢 上课 赞叹 看到 关注 来 人 应该 还有 做事 继续 付出 上去 拆闲 实事 国家 设备 干 顶 2月 跑 刷刷 9号 爱心
1429,了 是 钱 原油宝 银行 人 原油 价格 期货 买 交割 说 - 产品 中国 客户 出来 出 能 面试 财经 法律 高 纳税人 大户 投资者 无法 会 平仓 让 去 知道 部门 有 想 成绩 金融 实物 跌到 要 卖 残酷 可以 理财 投资人 一样 通知 5月 请求 有关
1430,了 银行 是 有 中国 交易 风险 期货 投资者 就 要 钱 原油 产品 没有 能 会 人 让 去 原油宝 中行 客户 平仓 吗 大 买 想 投资 上 保证金 金融 做 价格 还 说 可以 没 美国 亏 韭菜 问题 操作 赚 @ 业务 # 来 时候 看
1431,了 是 银行 有 中国 能 中行 投资者 会 人 吗 客户 要 产品 期货 风险 让 甩锅 没有 @ 说 还 # 去 钱 责任 看 问题 理财 给 为 韭菜 CME 原油宝 到 调查 交易 上 金融 老百姓 承担 可以 买 谁 市场 多 投资 美国 想 玩
1432,了 是 银行 中国 有 风险 能 客户 交易 期货 要 人 让 钱 @ 买 原油 平仓 会 还 韭菜 金融 大 说 吧 投资者 没有 去 想 产品 操作 谁 保证金 原油宝 投资 规则 上 应该 给 时候 美国 市场 看 合约 玩 到 问题 征信 真的 好
1433,是 了 美国 中国 说 有 人 能 会 国家 疫情 政府 真的 病毒 好 要 就 在 时间 口罩 多 明白人 没有 做 看 想 全世界 经济 属于 实话 感染 来 防控 新冠 应该 还 到 敢 大 民众 争取 出来 控制 为 还有 不是 带 危机 让 期待
1434,是 中国 人 巴基斯坦 有 国家 能 关系 加油 说 好 巴铁 要 评论 利益 疫情 时候 多 知道 会 友好 来 去 还 口罩 鸭鸭 帮助 中巴 给 友谊 在 没有 真的 朋友 蝗灾 可 想 到 印度 援助 希望 没 生活 钱 过去 谁 新冠 不是 鸭子 :
1435,平安 归来 要 了 中国 去 回来 是 非洲 安全 好 人 四川 # 英雄 加油 援助 为 真的 能 尼日利亚 保护 病毒 抗疫 世界 国家 辛苦 疫情 注意 人员 凯旋 请 等 黑人 让 希望 专家 启程 有 专家组 致敬 医生 上 黑龙江 医疗 🙏🙏 援非 愿 人民 可以
1436,了 中国 是 国家 人 输入 有 能 🇨🇳 人民 正常 要 : 生活 为 新冠 病例 病毒 可以 恢复 广东 新增 @ 想 疫情 好 让 在 来 # 大 努力 还 真的 祖国 防控 世界 了不起 加油 医疗 需要 没有 会 谭德塞 上 英雄 感谢 武汉 口罩 美国
1437,了 口罩 是 买 到 用 能 有 没有 可以 医生 使用 重复 就 多 好 说 人 换 要 中国 真的 @ 需要 疫情 去 工作 普通 买到 还 上 会 戴 人员 让 一线 可 上班 希望 月 选项 公司 看 带 出来 来 出 # 时候 发
1438,吃 了 是 人 @ 野味 动物 有 能 蝙蝠 去 吗 会 好 要 说 看 真的 想 过 还 人类 知道 病毒 东西 武汉 没有 刺猬 在 多 让 # 着 还有 敢 中国 : 全国 下去 保护 给 可以 上 嘴 长 评论 南方人 鸡 下 大自然
1439,英雄 愿 人 致敬 是 中国 为 无恙 缅怀 同胞 逝者 # 有 在 山河 祖国 安息 会 铭记 生命 大使馆 人民 五星红旗 🇨🇳 家国 默哀 驻 忘记 上 永念 好 🙏🙏 牺牲 哀悼 没有 国家 地方 @ 让 能 历史 想 华夏 悼念 岁月 心 🙏 生者 中华 疫情
1440,"是 可以 说 失误 上 "" 有 还要 想 玩 人 哦 滴 自由 大 标准 不可 植入 然後 道歉 双标 ! 操纵 只能 推特 咪 一样 技术 力量 发言 中国 给 美国 官司 微博 打倒 美 帝国主义 垃圾 了解 转发 借口 详情 黑 轰炸 南斯拉夫 大使馆 份 蹩脚 账号"
1441,了 美国 中国 是 人 隐瞒 疫情 说 有 国家 能 大使 会 在 就 想 没有 多 上 要 世界 可以 控制 来 让 # 还 武汉 甩锅 政府 好 @ 人民 事实 真的 : 做 去 舆论 病毒 还有 死 敢 媒体 抹黑 出来 到 复工 给 米国
1442,"了 是 要 有 会 安全 菲律宾 火山 去 注意 在 中国 地球 好 真的 大自然 人类 闪电 喷发 大使馆 平安 🙏🙏 能 祖国 看 渡劫 人 世界 感觉 出来 爆发 大 来 影响 像 , 希望 末日 国家 想 说 时候 让 力量 愿 🙏 受 觉得 自然 打"
1443,封面 疙瘩 改天 不够 踢 皮皮 人 要 兵哥哥 好 美 有 交 出来 快乐 生日 臭皮 祖国 谢谢 保卫 真相 虾 风流倜傥 是 微博 武警 请 模样 转发 牛逼 军装 看看 瓶盖 call 国家 打 包 时候 分配 联系 哥哥 一身 鸡皮 世界 让 美的 致敬 可爱 穿过 青春里
1444,了 房价 是 买 房子 @ 涨 起 要 说 人 能 让 有 经济 可以 中央 买房 没有 钱 公积金 小 稳 国家 想 会 炒 下来 城市 降 到 用来 孩子 去 发展 可能 半折 跌 定调 吃 年轻人 工资 落实 好 问题 贷款 上 政策 时候 住
1445,了 是 有 人 武汉 主义 会 要 形式 @ 能 问题 说 就 物业 社区 多 人民 小区 在 去 没有 真的 到 领导 好 知道 菜 政府 老百姓 # 疫情 基层 吗 中央 让 买 上 假 湖北 应该 解决 国家 想 中国 还 蔬菜 工作 敢 做
1446,了 是 辛苦 有 人 中国 国家 要 好 加油 台湾 疫情 武汉 能 真的 在 为 多 湖北 没有 人民 会 让 说 就 看 副总理 希望 来 制度 心疼 领导 力量 政府 美的 中央 大 香港 上 口罩 做 人员 美 应该 看到 去 总理 休息 ][ 想
1447,了 是 人 武汉 要 康复 让 能 奶奶 好 有 真的 政府 到 说 看 爷爷 会 中央 人民 领导 在 国家 湖北 为 疫情 工作 起来 希望 做 去 没有 加油 中国 呢 人员 社区 想 应该 可以 问题 书记 大 心意 还 干部 多 脸色 给 出来
1448,武汉 司机 人 是 多 爱 会 有 为 看 政府 真是 要 好 可以 病人 能 猪肉 # 真的 视频 知道 希望 生气 让 救护车 小区 想想 黄州 动静 旅行 80% 做 感恩 官员 可怜 百姓 中央 乱 肉 吃 嘈杂 脚热 老子 口号 爱蟹 爱油饼 出 包烧 卖
1449,了 是 人 能 人民 有 要 武汉 在 吧 湖北 到 多 疫情 让 会 说 还 查 问题 来 作为 算账 还有 工作 领导 做 老百姓 中央 全国 可以 该 看 去 官员 能力 # 想 造成 好 时候 政府 没有 吃 需要 口罩 干部 为 群众 国家
1450,隔离 是 集中 要 人员 国家 中央 有 人 中国 疫情 多 入境 无 政府 加油 出面 ][ 钱 症状 严控 经济 民航局 请 想 航班 是否 问题 抗疫 等 民众 国际 给 感谢 祖国 调整 输入 体现 民航 能 坚决 让 🙏🙏 相关 眼睛 传染 转发 删 搞 华侨
1451,是 了 中国 人 湖北 人民 好 国家 武汉 有 免费 真的 加油 要 在 人员 全国 能 去 经济 疫情 为 会 可以 感谢 说 医护 景点 🇨🇳 支持 祖国 上 看 应该 需要 大 到 让 希望 旅游 感动 对 门票 开放 没有 爱 ][ 来 想 政府
1452,# 疫情 是 能 改革 有 中央 预防 要 预警 加油 能力 问题 体系 中国 提升 希望 为 疾病 控制 疾控 支持 监测 提出 要求 人 @ 指挥 在 说 北京 人民 专业 可以 上报 湖北 ~ 医疗 中心 教训 人员 机制 到 会 卫生 总结 防控 传染病 好 健康
1453,了 是 有 症状 无 要 瞒报 感染者 检测 常州 能 人 疫情 江苏 隔离 会 说 真的 病例 让 确诊 希望 防控 中国 没有 到 知道 请 就 好 加油 可以 做 时候 核酸 上 湖北 多 发现 去 中央 给 应该 情况 开学 全国 医生 政府 病毒 透明
1454,了 是 要 开学 能 疫情 # 有 人民 防范 口罩 中国 @ 好 重视 学校 人 真的 聚集性 哈尔滨 检测 到 说 可以 医院 学生 去 戴 加油 感染 让 核酸 地方 要求 主席 聚集 防控 个别 在 安全 中央 加强 来 想 希望 🇨🇳 人员 小 生命 没有
1455,了 是 人 加油 有 日本 好 能 要 看 疫情 真的 辛苦 让 感谢 中国 希望 为 平安 一线 在 去 吗 妈妈 人员 武汉 大哥 大 多 人民 没有 隔离 会 孩子 眼泪 愿 说 可以 想 哭 到 归来 还有 吃 工作 医生 爱 搭 谢谢 时候
1456,@ 是 穿 要 好 脚踝 学校 真的 露 身体 有 可以 多 学生 管 会 冷 人 上 禁止 让 好看 说 脖子 老 袜子 医生 能 看 评论 腿 吃 一样 幸福 出来 秋裤 白宇WHITE 冻 觉得 长袜 听 不可 像 哈哈 露脚 ～ 健康 规定 不怕 成
1457,学校 是 了 学生 网购 有 手机 让 买 能 家长 可以 禁止 东西 快递 带 人 还 老师 孩子 要 应该 说 中学 没有 会 在 呢 没收 中学生 管 好 去 多 想 寄 给 谁 到 教育 上 时候 校长 小卖部 做 知道 权利 来 没 真的
1458,了 教师 是 资格证 老师 有 人 能 考 上岗 可以 要 教育 考证 专业 没有 学校 会 多 教资 孩子 问题 去 考试 让 想 说 师范 编制 还 到 来 证 没 工作 学生 @ 考上 招聘 做 应该 需要 真的 对 素质 过 就业 政策 幼儿园 毕业生
1459,是 了 有 二维码 老师 教材 能 上 让 支持 要 学校 # 会 学生 网址 手机 可以 做 买 作业 下载 去 教育 课本 说 真的 多 人 @ 广告 教辅 用 好 关注 还有 家长 还 信息 来 小学 给 没有 还要 英语 考试 小 强制 孩子 过
1460,了 孩子 是 有 放假 家长 能 老师 要 吗 假 上 时间 想 放 学校 人 看 好 给 带 谁 去 工作 会 还 呢 在 来 大学生 多 没有 真的 学生 春秋假 上班 在家 休假 教育 可以 说 让 安排 过 寒暑假 机构 请 没 父母 时候
1461,@ 了 老师 哈哈 是 网课 学生 笑死 上 直播 要 有 - 看 会 _ 真的 上课 能 来 钉钉 想 好 吗 哈哈哈 像 真实 哈哈哈哈哈 吃 胡迪 开 没有 课 电音 可以 没 听 刷 视频 影响 家长 时候 看到 难 讲课 时间 说 礼物 延迟 问
1462,@ 了 是 好看 要 美 穿 好 看 想 有 评论 婚礼 结婚 真的 中式 觉得 希望 啊 配图 喜欢 小 去 吧 可以 就 工作 人 感觉 买 多 礼服 能 吗 顺利 时候 像 _ 汉服 服 个人 禾服 登基 出来 哈哈 过 瘦瘦 婚服 真 来
1463,了 美国 是 哈哈 记者 中国 有 人 看 病毒 让 会 看成 灵活 怕 国家 说 @ 能 要 好 想 去 到 新闻 处理 回去 中方 真的 应该 在 着 还 媒体 世界 来 活埋 直接 疫情 笑死 驱逐 自由 多 起来 美方 看错 精神 美媒 大 出来
1464,中国 是 了 世界 人 国家 大国 能 美国 疫情 @ 有 会 加油 🇨🇳 抄 要 让 真的 看 分享 病毒 人民 风范 大 力量 方案 没有 说 应该 在 经验 为 作业 希望 ][ 人类 上 时候 祖国 中药 命运 国界 多 : 全球 中医 共同体 新冠 团结
1465,是 了 中国 国家 有 钱 人 能 大国 捐 多 美国 支持 给 吗 疫情 好 要 会 在 去 捐款 世界 组织 担当 失业 为 风范 时候 国际 没有 看 知道 想 还 大 老百姓 评论 可以 说 应该 政府 让 上 做 人民 需要 世卫 没钱 发
1466,: @ 回复 了 是 美国 有 人 中国 伊朗 国家 李大人 说 能 会 要 别 多 在 好 看 世界 吗 想 来 没有 大 没 还 应该 上 关系 外交 来自 真的 让 01月 可以 给 特朗普 去 人民 这 07日 马云 到 zu海洋 战争 美帝 _
1467,了 制裁 支持 美国 是 中国 香港 组织 # 非政府 国家 加油 要 : 有 @ 央视 // 中方 反中 新闻 负有 宣布 让 人 来 ][ 乱港 能 祖国 活动 乱局 受到 会 理应 [ 代价 干 为 重大 到 好 对 漂亮 通过 方式 说 【 有关 政府
1468,中国 了 是 国家 西班牙 人 要 有 能 让 美国 去 会 物资 可以 援助 疫情 帮助 医疗 世界 来 说 口罩 帮 好 人员 还 没有 多 吗 时候 谁 希望 大国 为 支援 上 在 真的 省 需要 全世界 反华 想 祖国 回来 救 意大利 大 人权
1469,了 台湾 是 中国 人 有 能 说 吧 炎亚纶 要 大陆 会 _ 谴责 疫情 炎亞綸 AaronYan 上 国家 @ 美国 让 时候 想 看 来 在 到 出来 真的 攻击 封杀 支持 希望 政治 去 没有 统一 艺人 武统 世界 组织 好 应该 谭德塞 还 湾湾 种族 强烈
1470,美国 中国 了 是 # 人 有 媒体 能 条例 说 外国人 国家 反对 要 居留 管理 限制 在 对等 坚决 会 问 让 着 好 没有 可以 记者 看 去 还 想 多 上 人民 起来 不是 驱逐 发言人 知道 对 霸气 做 : 给 回应 @ 应该 直接
1471,了 是 有 人 中国 病毒 美国 能 临床 造谣 西韦 希望 瑞德 要 就 谣言 效果 知道 说 @ 武汉 药 院士 好 没有 治愈 辟谣 多 看 辛苦 专利 开始 用 医院 药物 不是 人民 真的 会 给 来 炒作 研究 没 微博 有效 出来 需要 还 结果
